PHP_PLUGIN;PHPI_FILE_BASE;PHPI_SENSITIVE_SINK;PHPI_LINE;PHPI_SENSITIVE_SINK_VULNERABILITY;executed_function_that_calls_the_function;parameters;function_that_calls_the_function;PHPI_START_LINE;lines_of_code;url_link
ource;calendar.1.3.3/calendar.php;permalink_prefix;2090;UNKNOWN;executed;;next_link ();2082;2090        return '<a href="' . permalink_prefix() . 'month=jan&amp##yr=' . $next_year . '">'.$rlink.' &raquo##</a>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2090&line_end=2090&variable_name=permalink_prefix&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2096;Cross Site Scripting;executed;;next_link ();2082;2096        if ($minical) { $rlink = ''## } else { $rlink = __('Next','calendar')## };http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2096&line_end=2096&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;permalink_prefix;2097;UNKNOWN;executed;;next_link ();2082;2097        return '<a href="' . permalink_prefix() . 'month='.$month.'&amp##yr=' . $cur_year . '">'.$rlink.' &raquo##</a>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2097&line_end=2097&variable_name=permalink_prefix&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2109;Cross Site Scripting;executed;;prev_link ();2102;2109        if ($minical) { $llink = ''## } else { $llink = __('Prev','calendar')## };http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2109&line_end=2109&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;permalink_prefix;2110;UNKNOWN;executed;;prev_link ();2102;2110        return '<a href="' . permalink_prefix() . 'month=dec&amp##yr='. $last_year .'">&laquo## '.$llink.'</a>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2110&line_end=2110&variable_name=permalink_prefix&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2116;Cross Site Scripting;executed;;prev_link ();2102;2116        if ($minical) { $llink = ''## } else { $llink = __('Prev','calendar')## };http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2116&line_end=2116&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;permalink_prefix;2117;UNKNOWN;executed;;prev_link ();2102;2117        return '<a href="' . permalink_prefix() . 'month='.$month.'&amp##yr=' . $cur_year . '">&laquo## '.$llink.'</a>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2117&line_end=2117&variable_name=permalink_prefix&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_var;2127;UNKNOWN;executed;;upcoming_events ();2122;2127    $display = $wpdb->get_var("SELECT config_value FROM ".WP_CALENDAR_CONFIG_TABLE." WHERE config_item='display_upcoming'",0,0)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2127&line_end=2127&variable_name=$wpdb->get_var&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_var;2132;UNKNOWN;executed;;upcoming_events ();2122;2132        $future_days = $wpdb->get_var("SELECT config_value FROM ".WP_CALENDAR_CONFIG_TABLE." WHERE config_item='display_upcoming_days'",0,0)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2132&line_end=2132&variable_name=$wpdb->get_var&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;explode;2138;UNKNOWN;executed;$day_count;upcoming_events ($day_count);2122;2138  	  list($y,$m,$d) = explode("-",date("Y-m-d",mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2138&line_end=2138&variable_name=explode&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2138;UNKNOWN;executed;$day_count;upcoming_events ($day_count);2122;2138  	  list($y,$m,$d) = explode("-",date("Y-m-d",mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2138&line_end=2138&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mktime;2138;UNKNOWN;executed;$day_count;upcoming_events ($day_count);2122;2138  	  list($y,$m,$d) = explode("-",date("Y-m-d",mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2138&line_end=2138&variable_name=mktime&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2138;UNKNOWN;executed;;upcoming_events ();2122;2138  	  list($y,$m,$d) = explode("-",date("Y-m-d",mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2138&line_end=2138&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2138;UNKNOWN;executed;;upcoming_events ();2122;2138  	  list($y,$m,$d) = explode("-",date("Y-m-d",mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2138&line_end=2138&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2138;UNKNOWN;executed;;upcoming_events ();2122;2138  	  list($y,$m,$d) = explode("-",date("Y-m-d",mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2138&line_end=2138&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2138;UNKNOWN;executed;;upcoming_events ();2122;2138  	  list($y,$m,$d) = explode("-",date("Y-m-d",mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2138&line_end=2138&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2138;UNKNOWN;executed;;upcoming_events ();2122;2138  	  list($y,$m,$d) = explode("-",date("Y-m-d",mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2138&line_end=2138&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2138;UNKNOWN;executed;;upcoming_events ();2122;2138  	  list($y,$m,$d) = explode("-",date("Y-m-d",mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2138&line_end=2138&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;grab_events;2139;UNKNOWN;executed;$y, $m, $d, $cat_list;upcoming_events ($y, $m, $d, $cat_list);2122;2139  	  $events = grab_events($y,$m,$d,'upcoming',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2139&line_end=2139&variable_name=grab_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;usort;2140;UNKNOWN;executed;$events;upcoming_events ($events);2122;2140  	  usort($events, "time_cmp")##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2140&line_end=2140&variable_name=usort&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;count;2141;UNKNOWN;executed;$events;upcoming_events ($events);2122;2141  	  if (count($events) != 0) {;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2141&line_end=2141&variable_name=count&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date_i18n;2142;UNKNOWN;executed;$day_count;upcoming_events ($day_count);2122;2142  	    $output .= '<li>'.date_i18n(get_option('date_format'),mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))).'<ul>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2142&line_end=2142&variable_name=date_i18n&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2142;UNKNOWN;executed;;upcoming_events ();2122;2142  	    $output .= '<li>'.date_i18n(get_option('date_format'),mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))).'<ul>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2142&line_end=2142&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;mktime;2142;UNKNOWN;executed;$day_count;upcoming_events ($day_count);2122;2142  	    $output .= '<li>'.date_i18n(get_option('date_format'),mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))).'<ul>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2142&line_end=2142&variable_name=mktime&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2142;UNKNOWN;executed;;upcoming_events ();2122;2142  	    $output .= '<li>'.date_i18n(get_option('date_format'),mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))).'<ul>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2142&line_end=2142&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2142;UNKNOWN;executed;;upcoming_events ();2122;2142  	    $output .= '<li>'.date_i18n(get_option('date_format'),mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))).'<ul>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2142&line_end=2142&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2142;UNKNOWN;executed;;upcoming_events ();2122;2142  	    $output .= '<li>'.date_i18n(get_option('date_format'),mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))).'<ul>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2142&line_end=2142&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2142;UNKNOWN;executed;;upcoming_events ();2122;2142  	    $output .= '<li>'.date_i18n(get_option('date_format'),mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))).'<ul>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2142&line_end=2142&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2142;UNKNOWN;executed;;upcoming_events ();2122;2142  	    $output .= '<li>'.date_i18n(get_option('date_format'),mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))).'<ul>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2142&line_end=2142&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2142;UNKNOWN;executed;;upcoming_events ();2122;2142  	    $output .= '<li>'.date_i18n(get_option('date_format'),mktime($day_count*24,0,0,date("m",ctwo()),date("d",ctwo()),date("Y",ctwo()))).'<ul>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2142&line_end=2142&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2147;Cross Site Scripting;executed;;upcoming_events ();2122;2147  		$time_string = ' '.__('all day','calendar')##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2147&line_end=2147&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2150;Cross Site Scripting;executed;;upcoming_events ();2122;2150  		$time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2150&line_end=2150&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2150;UNKNOWN;executed;$event, event_time;upcoming_events ($event, event_time);2122;2150  		$time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2150&line_end=2150&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2150;UNKNOWN;executed;;upcoming_events ();2122;2150  		$time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2150&line_end=2150&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;strtotime;2150;UNKNOWN;executed;$event, event_time;upcoming_events ($event, event_time);2122;2150  		$time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2150&line_end=2150&variable_name=strtotime&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2150;Cross Site Scripting;executed;$event, event_time;upcoming_events ($event, event_time);2122;2150  		$time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2150&line_end=2150&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;draw_event;2152;UNKNOWN;executed;$event;upcoming_events ($event);2122;2152                $output .= '<li>'.draw_event($event).$time_string.'</li>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2152&line_end=2152&variable_name=draw_event&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;count;2154;UNKNOWN;executed;$events;upcoming_events ($events);2122;2154  	  if (count($events) != 0) {;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2154&line_end=2154&variable_name=count&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;$wpdb->get_var;2176;UNKNOWN;executed;;todays_events ();2171;2176    $display = $wpdb->get_var("SELECT config_value FROM ".WP_CALENDAR_CONFIG_TABLE." WHERE config_item='display_todays'",0,0)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2176&line_end=2176&variable_name=$wpdb->get_var&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;grab_events;2181;UNKNOWN;executed;$cat_list;todays_events ($cat_list);2171;2181        $events = grab_events(date("Y",ctwo()),date("m",ctwo()),date("d",ctwo()),'todays',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2181&line_end=2181&variable_name=grab_events&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2181;UNKNOWN;executed;;todays_events ();2171;2181        $events = grab_events(date("Y",ctwo()),date("m",ctwo()),date("d",ctwo()),'todays',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2181&line_end=2181&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2181;UNKNOWN;executed;;todays_events ();2171;2181        $events = grab_events(date("Y",ctwo()),date("m",ctwo()),date("d",ctwo()),'todays',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2181&line_end=2181&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2181;UNKNOWN;executed;;todays_events ();2171;2181        $events = grab_events(date("Y",ctwo()),date("m",ctwo()),date("d",ctwo()),'todays',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2181&line_end=2181&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2181;UNKNOWN;executed;;todays_events ();2171;2181        $events = grab_events(date("Y",ctwo()),date("m",ctwo()),date("d",ctwo()),'todays',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2181&line_end=2181&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2181;UNKNOWN;executed;;todays_events ();2171;2181        $events = grab_events(date("Y",ctwo()),date("m",ctwo()),date("d",ctwo()),'todays',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2181&line_end=2181&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;ctwo;2181;UNKNOWN;executed;;todays_events ();2171;2181        $events = grab_events(date("Y",ctwo()),date("m",ctwo()),date("d",ctwo()),'todays',$cat_list)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2181&line_end=2181&variable_name=ctwo&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;usort;2182;UNKNOWN;executed;$events;todays_events ($events);2171;2182        usort($events, "time_cmp")##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2182&line_end=2182&variable_name=usort&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2186;Cross Site Scripting;executed;;todays_events ();2171;2186  	    $time_string = ' '.__('all day','calendar')##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2186&line_end=2186&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2189;Cross Site Scripting;executed;;todays_events ();2171;2189  	    $time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2189&line_end=2189&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;date;2189;UNKNOWN;executed;$event, event_time;todays_events ($event, event_time);2171;2189  	    $time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2189&line_end=2189&variable_name=date&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2189;UNKNOWN;executed;;todays_events ();2171;2189  	    $time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2189&line_end=2189&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;strtotime;2189;UNKNOWN;executed;$event, event_time;todays_events ($event, event_time);2171;2189  	    $time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2189&line_end=2189&variable_name=strtotime&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2189;Cross Site Scripting;executed;$event, event_time;todays_events ($event, event_time);2171;2189  	    $time_string = ' '.__('at','calendar').' '.date(get_option('time_format'), strtotime(stripslashes($event->event_time)))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2189&line_end=2189&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;draw_event;2191;UNKNOWN;executed;$event;todays_events ($event);2171;2191  	  $output .= '<li>'.draw_event($event).$time_string.'</li>'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2191&line_end=2191&variable_name=draw_event&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;count;2194;UNKNOWN;executed;$events;todays_events ($events);2171;2194        if (count($events) != 0);http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2194&line_end=2194&variable_name=count&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;usort;2214;UNKNOWN;executed;$events;draw_events ($events);2211;2214    usort($events, "time_cmp")##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2214&line_end=2214&variable_name=usort&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;draw_event;2219;UNKNOWN;executed;$event;draw_events ($event);2211;2219        $output .= '* '.draw_event($event).'<br />'##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2219&line_end=2219&variable_name=draw_event&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;function_exists;2227;UNKNOWN;not executed;;widget_init_events_calendar ();2225;2227    if (!function_exists('wp_register_sidebar_widget'));http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2227&line_end=2227&variable_name=function_exists&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;wp_register_sidebar_widget;2261;UNKNOWN;not executed;;widget_init_events_calendar ();2225;2261    wp_register_sidebar_widget('events_calendar',__('Calendar','calendar'),'widget_events_calendar',array('description'=>'A calendar of your events'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2261&line_end=2261&variable_name=wp_register_sidebar_widget&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;__;2261;Cross Site Scripting;not executed;;widget_init_events_calendar ();2225;2261    wp_register_sidebar_widget('events_calendar',__('Calendar','calendar'),'widget_events_calendar',array('description'=>'A calendar of your events'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2261&line_end=2261&variable_name=__&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;wp_register_widget_control;2262;UNKNOWN;not executed;;widget_init_events_calendar ();2225;2262    wp_register_widget_control('events_calendar','events_calendar','widget_events_calendar_control')##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2262&line_end=2262&variable_name=wp_register_widget_control&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;extract;2231;UNKNOWN;not executed;$args;widget_events_calendar ($args);2230;2231      extract($args)##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2231&line_end=2231&variable_name=extract&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2232;Cross Site Scripting;not executed;;widget_events_calendar ();2230;2232      $the_title = stripslashes(get_option('events_calendar_widget_title'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2232&line_end=2232&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2232;UNKNOWN;not executed;;widget_events_calendar ();2230;2232      $the_title = stripslashes(get_option('events_calendar_widget_title'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2232&line_end=2232&variable_name=get_option&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;stripslashes;2233;Cross Site Scripting;not executed;;widget_events_calendar ();2230;2233      $the_cats = stripslashes(get_option('events_calendar_widget_cats'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2233&line_end=2233&variable_name=stripslashes&text=File Functions#target_mark
ource;calendar.1.3.3/calendar.php;get_option;2233;UNKNOWN;not executed;;widget_events_calendar ();2230;2233      $the_cats = stripslashes(get_option('events_calendar_widget_cats'))##;http://localhost:80/phpSAFE2e/show_php_file.php?file=C:/xampp74/htdocs/phpSAFE2e/source/calendar.1.3.3/calendar.php&line_mark=2233&line_end=2233&variable_name=get_option&text=File Functions#target_mark
